,model,num_cores,WER,sample_id,engine,run_id,time,text_len,audio_len
250,QuartzNet15x5Base-En,?,0.1111111111111111,1701-141760-0025,NeMo,1,0.6835976913571358,253,15.185
251,QuartzNet15x5Base-En,?,0.1111111111111111,1701-141760-0025,NeMo,2,0.5788719523698092,253,15.185
252,QuartzNet15x5Base-En,?,0.1111111111111111,1701-141760-0025,NeMo,3,0.5253735836595297,253,15.185
253,QuartzNet15x5Base-En,?,0.1111111111111111,1701-141760-0025,NeMo,4,0.46078839153051376,253,15.185
254,QuartzNet15x5Base-En,?,0.1111111111111111,1701-141760-0025,NeMo,5,0.47240754403173923,253,15.185
255,stt_en_citrinet_256,?,0.17777777777777778,1701-141760-0025,NeMo,1,0.24519910477101803,253,15.185
256,stt_en_citrinet_256,?,0.17777777777777778,1701-141760-0025,NeMo,2,0.22758718021214008,253,15.185
257,stt_en_citrinet_256,?,0.17777777777777778,1701-141760-0025,NeMo,3,0.25843588821589947,253,15.185
258,stt_en_citrinet_256,?,0.17777777777777778,1701-141760-0025,NeMo,4,0.21528863720595837,253,15.185
259,stt_en_citrinet_256,?,0.17777777777777778,1701-141760-0025,NeMo,5,0.22773434780538082,253,15.185
260,QuartzNet15x5Base-En,?,0.0,1701-141760-0026,NeMo,1,0.17028681933879852,42,3.035
261,QuartzNet15x5Base-En,?,0.0,1701-141760-0026,NeMo,2,0.2345896176993847,42,3.035
262,QuartzNet15x5Base-En,?,0.0,1701-141760-0026,NeMo,3,0.23210499621927738,42,3.035
263,QuartzNet15x5Base-En,?,0.0,1701-141760-0026,NeMo,4,0.22720458172261715,42,3.035
264,QuartzNet15x5Base-En,?,0.0,1701-141760-0026,NeMo,5,0.1764417663216591,42,3.035
265,stt_en_citrinet_256,?,0.0,1701-141760-0026,NeMo,1,0.13435323350131512,42,3.035
266,stt_en_citrinet_256,?,0.0,1701-141760-0026,NeMo,2,0.12853963300585747,42,3.035
267,stt_en_citrinet_256,?,0.0,1701-141760-0026,NeMo,3,0.1178264357149601,42,3.035
268,stt_en_citrinet_256,?,0.0,1701-141760-0026,NeMo,4,0.12462305650115013,42,3.035
269,stt_en_citrinet_256,?,0.0,1701-141760-0026,NeMo,5,0.12470722198486328,42,3.035
270,QuartzNet15x5Base-En,?,0.0,1701-141760-0027,NeMo,1,0.21146918460726738,68,4.115
271,QuartzNet15x5Base-En,?,0.0,1701-141760-0027,NeMo,2,0.17421879805624485,68,4.115
272,QuartzNet15x5Base-En,?,0.0,1701-141760-0027,NeMo,3,0.1844763047993183,68,4.115
273,QuartzNet15x5Base-En,?,0.0,1701-141760-0027,NeMo,4,0.19960587657988071,68,4.115
274,QuartzNet15x5Base-En,?,0.0,1701-141760-0027,NeMo,5,0.25833942741155624,68,4.115
275,stt_en_citrinet_256,?,0.0,1701-141760-0027,NeMo,1,0.16423041000962257,68,4.115
276,stt_en_citrinet_256,?,0.0,1701-141760-0027,NeMo,2,0.1953831184655428,68,4.115
277,stt_en_citrinet_256,?,0.0,1701-141760-0027,NeMo,3,0.1650809645652771,68,4.115
278,stt_en_citrinet_256,?,0.0,1701-141760-0027,NeMo,4,0.14510619454085827,68,4.115
279,stt_en_citrinet_256,?,0.0,1701-141760-0027,NeMo,5,0.15119454637169838,68,4.115
280,QuartzNet15x5Base-En,?,0.0,1701-141760-0028,NeMo,1,0.38011252507567406,119,7.825
281,QuartzNet15x5Base-En,?,0.0,1701-141760-0028,NeMo,2,0.2837346140295267,119,7.825
282,QuartzNet15x5Base-En,?,0.0,1701-141760-0028,NeMo,3,0.2997946925461292,119,7.825
283,QuartzNet15x5Base-En,?,0.0,1701-141760-0028,NeMo,4,0.2561523821204901,119,7.825
284,QuartzNet15x5Base-En,?,0.0,1701-141760-0028,NeMo,5,0.2561343517154455,119,7.825
285,stt_en_citrinet_256,?,0.05,1701-141760-0028,NeMo,1,0.186294075101614,119,7.825
286,stt_en_citrinet_256,?,0.05,1701-141760-0028,NeMo,2,0.15583659522235394,119,7.825
287,stt_en_citrinet_256,?,0.05,1701-141760-0028,NeMo,3,0.17344670742750168,119,7.825
288,stt_en_citrinet_256,?,0.05,1701-141760-0028,NeMo,4,0.15437053330242634,119,7.825
289,stt_en_citrinet_256,?,0.05,1701-141760-0028,NeMo,5,0.16102109476923943,119,7.825
290,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0029,NeMo,1,0.24725910648703575,79,5.04
291,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0029,NeMo,2,0.2186656203120947,79,5.04
292,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0029,NeMo,3,0.19679206982254982,79,5.04
293,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0029,NeMo,4,0.2125327605754137,79,5.04
294,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0029,NeMo,5,0.20311865583062172,79,5.04
295,stt_en_citrinet_256,?,0.17647058823529413,1701-141760-0029,NeMo,1,0.1554316021502018,79,5.04
296,stt_en_citrinet_256,?,0.17647058823529413,1701-141760-0029,NeMo,2,0.14099673554301262,79,5.04
297,stt_en_citrinet_256,?,0.17647058823529413,1701-141760-0029,NeMo,3,0.13347108662128448,79,5.04
298,stt_en_citrinet_256,?,0.17647058823529413,1701-141760-0029,NeMo,4,0.13750909641385078,79,5.04
299,stt_en_citrinet_256,?,0.17647058823529413,1701-141760-0029,NeMo,5,0.15069524757564068,79,5.04
300,QuartzNet15x5Base-En,?,0.07894736842105263,1701-141760-0030,NeMo,1,0.4505002051591873,202,13.655
301,QuartzNet15x5Base-En,?,0.07894736842105263,1701-141760-0030,NeMo,2,0.4427099693566561,202,13.655
302,QuartzNet15x5Base-En,?,0.07894736842105263,1701-141760-0030,NeMo,3,0.5163394678384066,202,13.655
303,QuartzNet15x5Base-En,?,0.07894736842105263,1701-141760-0030,NeMo,4,0.4324982687830925,202,13.655
304,QuartzNet15x5Base-En,?,0.07894736842105263,1701-141760-0030,NeMo,5,0.4814511649310589,202,13.655
305,stt_en_citrinet_256,?,0.05263157894736842,1701-141760-0030,NeMo,1,0.2164825014770031,202,13.655
306,stt_en_citrinet_256,?,0.05263157894736842,1701-141760-0030,NeMo,2,0.21568310633301735,202,13.655
307,stt_en_citrinet_256,?,0.05263157894736842,1701-141760-0030,NeMo,3,0.19120627269148827,202,13.655
308,stt_en_citrinet_256,?,0.05263157894736842,1701-141760-0030,NeMo,4,0.21347732655704021,202,13.655
309,stt_en_citrinet_256,?,0.05263157894736842,1701-141760-0030,NeMo,5,0.1923612803220749,202,13.655
310,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0031,NeMo,1,0.227900555357337,71,5.01
311,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0031,NeMo,2,0.19213220477104187,71,5.01
312,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0031,NeMo,3,0.1953230146318674,71,5.01
313,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0031,NeMo,4,0.1971791386604309,71,5.01
314,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0031,NeMo,5,0.18972773477435112,71,5.01
315,stt_en_citrinet_256,?,0.0,1701-141760-0031,NeMo,1,0.17174597084522247,71,5.01
316,stt_en_citrinet_256,?,0.0,1701-141760-0031,NeMo,2,0.1515977345407009,71,5.01
317,stt_en_citrinet_256,?,0.0,1701-141760-0031,NeMo,3,0.14555135183036327,71,5.01
318,stt_en_citrinet_256,?,0.0,1701-141760-0031,NeMo,4,0.1566890235990286,71,5.01
319,stt_en_citrinet_256,?,0.0,1701-141760-0031,NeMo,5,0.16390391811728477,71,5.01
320,QuartzNet15x5Base-En,?,0.13333333333333333,1701-141760-0032,NeMo,1,0.20415776409208775,65,4.04
321,QuartzNet15x5Base-En,?,0.13333333333333333,1701-141760-0032,NeMo,2,0.1700055319815874,65,4.04
322,QuartzNet15x5Base-En,?,0.13333333333333333,1701-141760-0032,NeMo,3,0.19493937492370605,65,4.04
323,QuartzNet15x5Base-En,?,0.13333333333333333,1701-141760-0032,NeMo,4,0.17298894003033638,65,4.04
324,QuartzNet15x5Base-En,?,0.13333333333333333,1701-141760-0032,NeMo,5,0.18822170048952103,65,4.04
325,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0032,NeMo,1,0.15507737547159195,65,4.04
326,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0032,NeMo,2,0.13292886689305305,65,4.04
327,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0032,NeMo,3,0.13017700240015984,65,4.04
328,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0032,NeMo,4,0.13373921066522598,65,4.04
329,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0032,NeMo,5,0.13001087866723537,65,4.04
330,QuartzNet15x5Base-En,?,0.25,1701-141760-0033,NeMo,1,0.24107255786657333,69,6.155
331,QuartzNet15x5Base-En,?,0.25,1701-141760-0033,NeMo,2,0.22184745408594608,69,6.155
332,QuartzNet15x5Base-En,?,0.25,1701-141760-0033,NeMo,3,0.22591842524707317,69,6.155
333,QuartzNet15x5Base-En,?,0.25,1701-141760-0033,NeMo,4,0.22495892457664013,69,6.155
334,QuartzNet15x5Base-En,?,0.25,1701-141760-0033,NeMo,5,0.21671910025179386,69,6.155
335,stt_en_citrinet_256,?,0.0,1701-141760-0033,NeMo,1,0.15074090845882893,69,6.155
336,stt_en_citrinet_256,?,0.0,1701-141760-0033,NeMo,2,0.1454284880310297,69,6.155
337,stt_en_citrinet_256,?,0.0,1701-141760-0033,NeMo,3,0.14046686701476574,69,6.155
338,stt_en_citrinet_256,?,0.0,1701-141760-0033,NeMo,4,0.1508380901068449,69,6.155
339,stt_en_citrinet_256,?,0.0,1701-141760-0033,NeMo,5,0.15069407410919666,69,6.155
340,QuartzNet15x5Base-En,?,0.1,1701-141760-0034,NeMo,1,0.22189144790172577,52,3.735
341,QuartzNet15x5Base-En,?,0.1,1701-141760-0034,NeMo,2,0.1672257799655199,52,3.735
342,QuartzNet15x5Base-En,?,0.1,1701-141760-0034,NeMo,3,0.17271394841372967,52,3.735
343,QuartzNet15x5Base-En,?,0.1,1701-141760-0034,NeMo,4,0.1638258583843708,52,3.735
344,QuartzNet15x5Base-En,?,0.1,1701-141760-0034,NeMo,5,0.1699049025774002,52,3.735
345,stt_en_citrinet_256,?,0.1,1701-141760-0034,NeMo,1,0.14469088800251484,52,3.735
346,stt_en_citrinet_256,?,0.1,1701-141760-0034,NeMo,2,0.1308489814400673,52,3.735
347,stt_en_citrinet_256,?,0.1,1701-141760-0034,NeMo,3,0.1316390335559845,52,3.735
348,stt_en_citrinet_256,?,0.1,1701-141760-0034,NeMo,4,0.13415255956351757,52,3.735
349,stt_en_citrinet_256,?,0.1,1701-141760-0034,NeMo,5,0.12491772696375847,52,3.735
350,QuartzNet15x5Base-En,?,0.0,1701-141760-0035,NeMo,1,0.19647567346692085,64,3.28
351,QuartzNet15x5Base-En,?,0.0,1701-141760-0035,NeMo,2,0.15909797884523869,64,3.28
352,QuartzNet15x5Base-En,?,0.0,1701-141760-0035,NeMo,3,0.1653820313513279,64,3.28
353,QuartzNet15x5Base-En,?,0.0,1701-141760-0035,NeMo,4,0.16049916110932827,64,3.28
354,QuartzNet15x5Base-En,?,0.0,1701-141760-0035,NeMo,5,0.15945983305573463,64,3.28
355,stt_en_citrinet_256,?,0.0,1701-141760-0035,NeMo,1,0.14367206394672394,64,3.28
356,stt_en_citrinet_256,?,0.0,1701-141760-0035,NeMo,2,0.12297298014163971,64,3.28
357,stt_en_citrinet_256,?,0.0,1701-141760-0035,NeMo,3,0.1220757756382227,64,3.28
358,stt_en_citrinet_256,?,0.0,1701-141760-0035,NeMo,4,0.1276330202817917,64,3.28
359,stt_en_citrinet_256,?,0.0,1701-141760-0035,NeMo,5,0.12292744033038616,64,3.28
360,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0036,NeMo,1,0.21932670287787914,77,4.965
361,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0036,NeMo,2,0.19081436097621918,77,4.965
362,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0036,NeMo,3,0.1911671720445156,77,4.965
363,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0036,NeMo,4,0.1894145216792822,77,4.965
364,QuartzNet15x5Base-En,?,0.14285714285714285,1701-141760-0036,NeMo,5,0.1975977811962366,77,4.965
365,stt_en_citrinet_256,?,0.21428571428571427,1701-141760-0036,NeMo,1,0.15400560572743416,77,4.965
366,stt_en_citrinet_256,?,0.21428571428571427,1701-141760-0036,NeMo,2,0.14314720407128334,77,4.965
367,stt_en_citrinet_256,?,0.21428571428571427,1701-141760-0036,NeMo,3,0.1404039766639471,77,4.965
368,stt_en_citrinet_256,?,0.21428571428571427,1701-141760-0036,NeMo,4,0.14862309582531452,77,4.965
369,stt_en_citrinet_256,?,0.21428571428571427,1701-141760-0036,NeMo,5,0.1380571313202381,77,4.965
370,QuartzNet15x5Base-En,?,0.2857142857142857,1701-141760-0037,NeMo,1,0.18253866583108902,38,3.215
371,QuartzNet15x5Base-En,?,0.2857142857142857,1701-141760-0037,NeMo,2,0.16205208376049995,38,3.215
372,QuartzNet15x5Base-En,?,0.2857142857142857,1701-141760-0037,NeMo,3,0.17228827998042107,38,3.215
373,QuartzNet15x5Base-En,?,0.2857142857142857,1701-141760-0037,NeMo,4,0.17585881985723972,38,3.215
374,QuartzNet15x5Base-En,?,0.2857142857142857,1701-141760-0037,NeMo,5,0.16121249087154865,38,3.215
375,stt_en_citrinet_256,?,0.0,1701-141760-0037,NeMo,1,0.13564233668148518,38,3.215
376,stt_en_citrinet_256,?,0.0,1701-141760-0037,NeMo,2,0.13083233498036861,38,3.215
377,stt_en_citrinet_256,?,0.0,1701-141760-0037,NeMo,3,0.12470012716948986,38,3.215
378,stt_en_citrinet_256,?,0.0,1701-141760-0037,NeMo,4,0.12959627993404865,38,3.215
379,stt_en_citrinet_256,?,0.0,1701-141760-0037,NeMo,5,0.12592270411551,38,3.215
380,QuartzNet15x5Base-En,?,0.3125,1701-141760-0038,NeMo,1,0.22864818759262562,83,5.44
381,QuartzNet15x5Base-En,?,0.3125,1701-141760-0038,NeMo,2,0.20434311218559742,83,5.44
382,QuartzNet15x5Base-En,?,0.3125,1701-141760-0038,NeMo,3,0.2281278856098652,83,5.44
383,QuartzNet15x5Base-En,?,0.3125,1701-141760-0038,NeMo,4,0.202903363853693,83,5.44
384,QuartzNet15x5Base-En,?,0.3125,1701-141760-0038,NeMo,5,0.20871462114155293,83,5.44
385,stt_en_citrinet_256,?,0.25,1701-141760-0038,NeMo,1,0.1599008720368147,83,5.44
386,stt_en_citrinet_256,?,0.25,1701-141760-0038,NeMo,2,0.13961800187826157,83,5.44
387,stt_en_citrinet_256,?,0.25,1701-141760-0038,NeMo,3,0.13977484963834286,83,5.44
388,stt_en_citrinet_256,?,0.25,1701-141760-0038,NeMo,4,0.13753816299140453,83,5.44
389,stt_en_citrinet_256,?,0.25,1701-141760-0038,NeMo,5,0.1353792268782854,83,5.44
390,QuartzNet15x5Base-En,?,0.047619047619047616,1701-141760-0039,NeMo,1,0.4063206575810909,138,10.43
391,QuartzNet15x5Base-En,?,0.047619047619047616,1701-141760-0039,NeMo,2,0.3099094554781914,138,10.43
392,QuartzNet15x5Base-En,?,0.047619047619047616,1701-141760-0039,NeMo,3,0.31545095704495907,138,10.43
393,QuartzNet15x5Base-En,?,0.047619047619047616,1701-141760-0039,NeMo,4,0.3184347487986088,138,10.43
394,QuartzNet15x5Base-En,?,0.047619047619047616,1701-141760-0039,NeMo,5,0.34074682369828224,138,10.43
395,stt_en_citrinet_256,?,0.047619047619047616,1701-141760-0039,NeMo,1,0.1961415819823742,138,10.43
396,stt_en_citrinet_256,?,0.047619047619047616,1701-141760-0039,NeMo,2,0.17292079143226147,138,10.43
397,stt_en_citrinet_256,?,0.047619047619047616,1701-141760-0039,NeMo,3,0.17242474481463432,138,10.43
398,stt_en_citrinet_256,?,0.047619047619047616,1701-141760-0039,NeMo,4,0.17280497588217258,138,10.43
399,stt_en_citrinet_256,?,0.047619047619047616,1701-141760-0039,NeMo,5,0.1700070071965456,138,10.43
400,QuartzNet15x5Base-En,?,0.075,1701-141760-0040,NeMo,1,0.39517649449408054,214,12.43
401,QuartzNet15x5Base-En,?,0.075,1701-141760-0040,NeMo,2,0.37664108350872993,214,12.43
402,QuartzNet15x5Base-En,?,0.075,1701-141760-0040,NeMo,3,0.36161857657134533,214,12.43
403,QuartzNet15x5Base-En,?,0.075,1701-141760-0040,NeMo,4,0.43497562780976295,214,12.43
404,QuartzNet15x5Base-En,?,0.075,1701-141760-0040,NeMo,5,0.37524292431771755,214,12.43
405,stt_en_citrinet_256,?,0.05,1701-141760-0040,NeMo,1,0.20391708426177502,214,12.43
406,stt_en_citrinet_256,?,0.05,1701-141760-0040,NeMo,2,0.19118165038526058,214,12.43
407,stt_en_citrinet_256,?,0.05,1701-141760-0040,NeMo,3,0.19581607170403004,214,12.43
408,stt_en_citrinet_256,?,0.05,1701-141760-0040,NeMo,4,0.1840320136398077,214,12.43
409,stt_en_citrinet_256,?,0.05,1701-141760-0040,NeMo,5,0.18419520370662212,214,12.43
410,QuartzNet15x5Base-En,?,0.08888888888888889,1701-141760-0041,NeMo,1,0.5370298363268375,270,18.71
411,QuartzNet15x5Base-En,?,0.08888888888888889,1701-141760-0041,NeMo,2,0.5667934957891703,270,18.71
412,QuartzNet15x5Base-En,?,0.08888888888888889,1701-141760-0041,NeMo,3,0.5218512546271086,270,18.71
413,QuartzNet15x5Base-En,?,0.08888888888888889,1701-141760-0041,NeMo,4,0.5407926291227341,270,18.71
414,QuartzNet15x5Base-En,?,0.08888888888888889,1701-141760-0041,NeMo,5,0.5324185322970152,270,18.71
415,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0041,NeMo,1,0.2694017495959997,270,18.71
416,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0041,NeMo,2,0.23151726461946964,270,18.71
417,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0041,NeMo,3,0.2543990947306156,270,18.71
418,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0041,NeMo,4,0.2549071032553911,270,18.71
419,stt_en_citrinet_256,?,0.06666666666666667,1701-141760-0041,NeMo,5,0.250473203137517,270,18.71
420,QuartzNet15x5Base-En,?,0.1,1701-141760-0042,NeMo,1,0.27389696799218655,113,7.5
421,QuartzNet15x5Base-En,?,0.1,1701-141760-0042,NeMo,2,0.30608691461384296,113,7.5
422,QuartzNet15x5Base-En,?,0.1,1701-141760-0042,NeMo,3,0.24980410188436508,113,7.5
423,QuartzNet15x5Base-En,?,0.1,1701-141760-0042,NeMo,4,0.2524277810007334,113,7.5
424,QuartzNet15x5Base-En,?,0.1,1701-141760-0042,NeMo,5,0.2437440324574709,113,7.5
425,stt_en_citrinet_256,?,0.05,1701-141760-0042,NeMo,1,0.17503820732235909,113,7.5
426,stt_en_citrinet_256,?,0.05,1701-141760-0042,NeMo,2,0.16394748911261559,113,7.5
427,stt_en_citrinet_256,?,0.05,1701-141760-0042,NeMo,3,0.157834280282259,113,7.5
428,stt_en_citrinet_256,?,0.05,1701-141760-0042,NeMo,4,0.1709826271981001,113,7.5
429,stt_en_citrinet_256,?,0.05,1701-141760-0042,NeMo,5,0.15631820261478424,113,7.5
430,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0043,NeMo,1,0.2550686001777649,106,7.0
431,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0043,NeMo,2,0.24887490831315517,106,7.0
432,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0043,NeMo,3,0.2589165084064007,106,7.0
433,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0043,NeMo,4,0.2560936901718378,106,7.0
434,QuartzNet15x5Base-En,?,0.11764705882352941,1701-141760-0043,NeMo,5,0.24963763169944286,106,7.0
435,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0043,NeMo,1,0.17577137053012848,106,7.0
436,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0043,NeMo,2,0.15913517400622368,106,7.0
437,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0043,NeMo,3,0.1573302447795868,106,7.0
438,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0043,NeMo,4,0.16018017940223217,106,7.0
439,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0043,NeMo,5,0.1549957487732172,106,7.0
440,QuartzNet15x5Base-En,?,0.04,1701-141760-0044,NeMo,1,0.3396550454199314,150,9.22
441,QuartzNet15x5Base-En,?,0.04,1701-141760-0044,NeMo,2,0.3155263550579548,150,9.22
442,QuartzNet15x5Base-En,?,0.04,1701-141760-0044,NeMo,3,0.3023249972611666,150,9.22
443,QuartzNet15x5Base-En,?,0.04,1701-141760-0044,NeMo,4,0.2984140571206808,150,9.22
444,QuartzNet15x5Base-En,?,0.04,1701-141760-0044,NeMo,5,0.29421641677618027,150,9.22
445,stt_en_citrinet_256,?,0.08,1701-141760-0044,NeMo,1,0.20112391375005245,150,9.22
446,stt_en_citrinet_256,?,0.08,1701-141760-0044,NeMo,2,0.16824512742459774,150,9.22
447,stt_en_citrinet_256,?,0.08,1701-141760-0044,NeMo,3,0.16646965593099594,150,9.22
448,stt_en_citrinet_256,?,0.08,1701-141760-0044,NeMo,4,0.17767801508307457,150,9.22
449,stt_en_citrinet_256,?,0.08,1701-141760-0044,NeMo,5,0.17172180116176605,150,9.22
450,QuartzNet15x5Base-En,?,0.06666666666666667,1701-141760-0045,NeMo,1,0.2290593683719635,75,5.37
451,QuartzNet15x5Base-En,?,0.06666666666666667,1701-141760-0045,NeMo,2,0.22046242654323578,75,5.37
452,QuartzNet15x5Base-En,?,0.06666666666666667,1701-141760-0045,NeMo,3,0.19658726081252098,75,5.37
453,QuartzNet15x5Base-En,?,0.06666666666666667,1701-141760-0045,NeMo,4,0.20799724012613297,75,5.37
454,QuartzNet15x5Base-En,?,0.06666666666666667,1701-141760-0045,NeMo,5,0.20280922017991543,75,5.37
455,stt_en_citrinet_256,?,0.13333333333333333,1701-141760-0045,NeMo,1,0.1519123613834381,75,5.37
456,stt_en_citrinet_256,?,0.13333333333333333,1701-141760-0045,NeMo,2,0.14727128855884075,75,5.37
457,stt_en_citrinet_256,?,0.13333333333333333,1701-141760-0045,NeMo,3,0.1382733453065157,75,5.37
458,stt_en_citrinet_256,?,0.13333333333333333,1701-141760-0045,NeMo,4,0.13743099384009838,75,5.37
459,stt_en_citrinet_256,?,0.13333333333333333,1701-141760-0045,NeMo,5,0.1354512944817543,75,5.37
460,QuartzNet15x5Base-En,?,0.0,1701-141760-0046,NeMo,1,0.2497098334133625,97,6.07
461,QuartzNet15x5Base-En,?,0.0,1701-141760-0046,NeMo,2,0.2200729437172413,97,6.07
462,QuartzNet15x5Base-En,?,0.0,1701-141760-0046,NeMo,3,0.22227371111512184,97,6.07
463,QuartzNet15x5Base-En,?,0.0,1701-141760-0046,NeMo,4,0.22290747612714767,97,6.07
464,QuartzNet15x5Base-En,?,0.0,1701-141760-0046,NeMo,5,0.23496696539223194,97,6.07
465,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0046,NeMo,1,0.1919542085379362,97,6.07
466,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0046,NeMo,2,0.15424275025725365,97,6.07
467,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0046,NeMo,3,0.14452476054430008,97,6.07
468,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0046,NeMo,4,0.14449047297239304,97,6.07
469,stt_en_citrinet_256,?,0.11764705882352941,1701-141760-0046,NeMo,5,0.14774585515260696,97,6.07
470,QuartzNet15x5Base-En,?,0.0,1701-141760-0047,NeMo,1,0.21612713113427162,76,4.55
471,QuartzNet15x5Base-En,?,0.0,1701-141760-0047,NeMo,2,0.19335103780031204,76,4.55
472,QuartzNet15x5Base-En,?,0.0,1701-141760-0047,NeMo,3,0.19068274274468422,76,4.55
473,QuartzNet15x5Base-En,?,0.0,1701-141760-0047,NeMo,4,0.1918420996516943,76,4.55
474,QuartzNet15x5Base-En,?,0.0,1701-141760-0047,NeMo,5,0.18465294316411018,76,4.55
475,stt_en_citrinet_256,?,0.0,1701-141760-0047,NeMo,1,0.15665140748023987,76,4.55
476,stt_en_citrinet_256,?,0.0,1701-141760-0047,NeMo,2,0.13593409955501556,76,4.55
477,stt_en_citrinet_256,?,0.0,1701-141760-0047,NeMo,3,0.13489053770899773,76,4.55
478,stt_en_citrinet_256,?,0.0,1701-141760-0047,NeMo,4,0.1357744298875332,76,4.55
479,stt_en_citrinet_256,?,0.0,1701-141760-0047,NeMo,5,0.1360082533210516,76,4.55
480,QuartzNet15x5Base-En,?,0.0,1701-141760-0048,NeMo,1,0.26583706215023994,119,7.82
481,QuartzNet15x5Base-En,?,0.0,1701-141760-0048,NeMo,2,0.2928408831357956,119,7.82
482,QuartzNet15x5Base-En,?,0.0,1701-141760-0048,NeMo,3,0.2589134406298399,119,7.82
483,QuartzNet15x5Base-En,?,0.0,1701-141760-0048,NeMo,4,0.25802340544760227,119,7.82
484,QuartzNet15x5Base-En,?,0.0,1701-141760-0048,NeMo,5,0.2570779863744974,119,7.82
485,stt_en_citrinet_256,?,0.0,1701-141760-0048,NeMo,1,0.17679056897759438,119,7.82
486,stt_en_citrinet_256,?,0.0,1701-141760-0048,NeMo,2,0.18308703787624836,119,7.82
487,stt_en_citrinet_256,?,0.0,1701-141760-0048,NeMo,3,0.16579419374465942,119,7.82
488,stt_en_citrinet_256,?,0.0,1701-141760-0048,NeMo,4,0.1752101480960846,119,7.82
489,stt_en_citrinet_256,?,0.0,1701-141760-0048,NeMo,5,0.15381825529038906,119,7.82
490,QuartzNet15x5Base-En,?,0.0,1701-141760-0049,NeMo,1,0.4648473747074604,216,14.83
491,QuartzNet15x5Base-En,?,0.0,1701-141760-0049,NeMo,2,0.4506719894707203,216,14.83
492,QuartzNet15x5Base-En,?,0.0,1701-141760-0049,NeMo,3,0.42022266052663326,216,14.83
493,QuartzNet15x5Base-En,?,0.0,1701-141760-0049,NeMo,4,0.4498160798102617,216,14.83
